stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
2211300005102,"Spodnja Polskava","",46.4133643066075,15.6370623985774,,
2211300005202,"Spodnja Polskava 83","",46.4078644020889,15.6381582193453,,
2211300003001,"Pragersko ŽP","",46.3944165404727,15.6606910692619,,
2211300002902,"Pragersko Marof","",46.3995666610995,15.6412930502006,,
2211300002002,"Leskovec K","",46.3880127145247,15.6304568235812,,
2211300002102,"Leskovec 23","",46.3874160142492,15.6217258592072,,
2211300006401,"Vrhloga","",46.3638149593627,15.6314965403265,,
2211300000402,"Črešnjevec Jurič","",46.3683545144385,15.6188109040613,,
2211300000301,"Črešnjevec","",46.3726871384534,15.6141496427183,,
2211300002302,"Lokanja vas","",46.3720040860238,15.5978627607475,,
2211300003401,"Sele pri Polskavi Kapela","",46.4206651315195,15.6321196120848,,
2211300007102,"Zgornja Polskava Š","",46.4259276829477,15.6256028861901,,
2211300006901,"Zgornja Polskava","",46.4266222852456,15.6112267272082,,
2211300002801,"Pokoše","",46.4159953364899,15.6009914801694,,
2211300001301,"Klopce","",46.4095763030147,15.5988502452996,,
2211300001002,"Jožef pri Slovenski Bistrici","",46.3966730508136,15.5813831712223,,
2211300005001,"Spodnja Nova vas","",46.3855428305418,15.5977187988983,,
2211300002301,"Lokanja vas","",46.3718748541941,15.5976109895967,,
2211300000302,"Črešnjevec","",46.3721938312593,15.6143355842213,,
2211300000401,"Črešnjevec Jurič","",46.3681738133998,15.6188980926033,,
2211300002101,"Leskovec 23","",46.3873507460914,15.6218032093452,,
2211300002001,"Leskovec K","",46.3879874116039,15.6305234953286,,
2211300002900,"Pragersko Marof","",46.3997009539468,15.642024153829,,
2211300002901,"Pragersko Marof","",46.3998174192185,15.642647574141,,
2211300003002,"Pragersko ŽP","",46.3945453046458,15.6606787146096,,
2211300004002,"Slovenska Bistrica LD","",46.3967204518366,15.5418217555902,,
2211300001601,"Kostanjevec pri Slovenski Bistrici K","",46.3952159407691,15.5371639556624,,
2211300001502,"Kostanjevec","",46.3944648364064,15.5188387501036,,
2211300006601,"Zgornji Gladomes","",46.3880342618446,15.5023728714734,,
2211300000701,"Dobrava pri Slovenski Bistrici","",46.3883924516245,15.5114922674254,,
2211300006702,"Zgornja Ložnica","",46.3892785017214,15.5141942729191,,
2211300001201,"Kebelj","",46.4115235075439,15.4552870848815,,
2211300002502,"Modrič","",46.4098195161461,15.4707034938074,,
2211300004602,"Sodrež","",46.4015591382805,15.4922775974361,,
2211300005701,"Tinjska Gora","",46.3999055757652,15.4982026629449,,
2211300007002,"Zgornja Polskava Gostilna Golob","",46.4296244073044,15.6258530692744,,
2209800000502,"Morje","",46.4385518019717,15.6344069484312,,
2209800000402,"Fram K","",46.4531841946842,15.6422230346482,,
2216000001802,"Radizel 63","",46.462326050749,15.6532634041369,,
2216000001702,"Radizel","",46.4668201598316,15.6571051629666,,
2216000002302,"Slivnica pri Mariboru","",46.4754468872945,15.6552586750467,,
2216000002502,"Spodnje Hoče K","",46.500534104273,15.6508364493852,,
2216000000102,"Bohova","",46.5098139515913,15.6526724701264,,
2207000024802,"Maribor Jeklotehna","",46.5178338437545,15.6511485394128,,
2207000025102,"Maribor Vema","",46.5257216146866,15.6477408434723,,
2207000021302,"Tržaška cesta ELKO","",46.5344157902945,15.6460125959174,,
2207000021001,"Tržaška  - Nasipna","",46.5438707210336,15.6490510108885,,
2207000002502,"City center","",46.559209084974,15.6512855330615,,
2207000024601,"Avtobusna postaja Maribor","",46.5595273032238,15.6557885112761,,
2207000021301,"Tržaška cesta ELKO","",46.5331158510584,15.6453876664276,,
2207000025101,"Maribor Vema","",46.5243624198842,15.6474840517493,,
2207000024801,"Maribor Jeklotehna","",46.5164702171248,15.6515771661744,,
2216000000101,"Bohova","",46.5085849193551,15.6518815466718,,
2216000002501,"Spodnje Hoče K","",46.4991729921025,15.6507458703192,,
2216000002301,"Slivnica pri Mariboru","",46.4771604546478,15.6540323629987,,
2216000001701,"Radizel","",46.4696907316873,15.6569003079503,,
2216000001801,"Radizel 63","",46.4623052820913,15.6530525149623,,
2209800000401,"Fram K","",46.4519935641999,15.6410142372146,,
2209800000501,"Morje","",46.4386011033771,15.6342208518452,,
2207000002501,"City center","",46.5585219920895,15.6509038302684,,
2211300007001,"Zgornja Polskava Gostilna Golob","",46.4301043137373,15.6266970557492,,
2207000021101,"Tržaška - Primorska","",46.5446671195074,15.6487679040955,,
2211300004902,"Spodnja Ložnica K","",46.3765243495751,15.5489332825484,,
2211300003601,"Slovenska Bistrica Leonardo","",46.3834272238772,15.5641931730588,,
2211300004102,"Slovenska Bistrica Mercator","",46.38819332908,15.5699692096476,,
2211300006301,"Vinarje","",46.3816847165181,15.5089879903378,,
2211300000901,"Gladomes","",46.3861140703136,15.4988858058943,,
2217100001101,"Ugovec","",46.3868560654991,15.4831294737697,,
2217100001002,"Straža pri Oplotnici","",46.3832532621996,15.4745384553054,,
2217100000201,"Čadram","",46.3850422952278,15.4602567803948,,
2217100001102,"Ugovec","",46.3867380832085,15.4831093633335,,
2211300000902,"Gladomes","",46.3857478934083,15.4997694514586,,
2211300006302,"Vinarje","",46.381573415697,15.5083090929461,,
2211300006801,"Zgornja Ložnica K","",46.3829474562782,15.5233968197884,,
2211300004802,"Spodnja Ložnica Ipavec","",46.3786896047363,15.5379641065792,,
2217100000701,"Oplotnica","",46.3843949677426,15.4477484021197,,
2217100000202,"Čadram","",46.3848782970792,15.460143137831,,
2217100001001,"Straža pri Oplotnici","",46.3832144745786,15.4741645703583,,
2211300001902,"Laporje K","",46.3556978322481,15.5962760453318,,
2211300004302,"Slovenska Bistrica ŽP","",46.3637597395355,15.5982397338172,,
2219800000101,"Makole","",46.3175986061145,15.6675516918027,,
2219800000202,"Makole Marof","",46.3231495815316,15.6743026659204,,
2219800000301,"Mostečno","",46.3397965536402,15.6678339161405,,
2219800000501,"Spodnja Ložnica pri Mostečnem","",46.3377384117501,15.6493736817105,,
2219800000801,"Zgornja Ložnica pri Mostečnem","",46.3337926060396,15.6419349239897,,
2211300000801,"Drumlažno","",46.3330118489938,15.6247080818945,,
2211300001401,"Kočno ob Ložnici","",46.3382357012185,15.6165014342018,,
2211300003201,"Pretrež","",46.345297839609,15.6087132078382,,
2211300001901,"Laporje K","",46.3556987586865,15.5964655653708,,
2211300001802,"Laporje","",46.3484909039767,15.5933113044064,,
2219800000401,"Pečke","",46.3336630252444,15.6746184578396,,
2211300004301,"Slovenska Bistrica ŽP","",46.3638132436757,15.5981559902747,,
2211300001903,"Laporje K","",46.3558289775706,15.5962488777899,,
2211300003202,"Pretrež","",46.3451897751622,15.6087299606564,,
2211300001402,"Kočno ob Ložnici","",46.3386827483832,15.6155423580896,,
2211300000802,"Drumlažno","",46.3324486160449,15.6251421289345,,
2219800000802,"Zgornja Ložnica pri Mostečnem","",46.3338703802001,15.6420988411822,,
2219800000502,"Spodnja Ložnica pri Mostečnem","",46.3376483982842,15.6493460436393,,
2219800000400,"Pečke","",46.3334394337449,15.674686628887,,
2219800000201,"Makole Marof","",46.3235434048389,15.6746116603069,,
2219800000102,"Makole","",46.3178063782455,15.6677448555118,,
2219800000302,"Mostečno","",46.3396812521063,15.6679734984211,,
2210600000602,"Ratanska vas","",46.2403027790633,15.6271239922781,,
2210600000801,"Rogaška Slatina","",46.2353849870664,15.6387716181875,,
2211300000201,"Cigonca","",46.3715163948302,15.5647735412599,,
2211300006201,"Videž","",46.3660597680253,15.5626744413853,,
2211300007601,"Križni Vrh 8","",46.3518018318303,15.5701044642881,,
2211300001701,"Križni Vrh","",46.3483093410695,15.5713479935944,,
2211300007701,"Križni Vrh 90","",46.3425090048143,15.5725187851348,,
2211300007502,"Zgornja Brežnica","",46.3337366941128,15.5737355176608,,
2220000000601,"Spodnja Brežnica","",46.3242890568755,15.5726235355501,,
2220000000501,"Poljčane ŽP","",46.313570564436,15.5770015961354,,
2220000000901,"Zgornje Poljčane","",46.3033885980657,15.5815544354021,,
2220000000201,"Lovnik","",46.2773357026004,15.5582315994039,,
2212400001802,"Pečica","",46.2670490765507,15.553663269258,,
2210600000301,"Gabrnik Spodnji","",46.2545892887686,15.5701242770435,,
2210600000501,"Podplat","",46.2445934189301,15.5758506772346,,
2210600001302,"Tekačevo","",46.2394316368255,15.6057523565995,,
2210600000601,"Ratanska vas","",46.2404307978216,15.6267531729975,,
2210600001301,"Tekačevo","",46.2397280636678,15.605130418683,,
2210600000503,"Podplat","",46.2454613656565,15.5745907377105,,
2210600000302,"Gabrnik Spodnji","",46.2545208320785,15.5702221122266,,
2212400001801,"Pečica","",46.2676517871999,15.5566759022478,,
2220000000202,"Lovnik","",46.2773269401399,15.5583238605947,,
2220000000602,"Spodnja Brežnica","",46.3239566847088,15.5727422005969,,
2211300007501,"Zgornja Brežnica","",46.3341012707403,15.5736064337765,,
2211300007702,"Križni Vrh 90","",46.3429481965764,15.5725835344055,,
2220000001101,"Modraže","",46.3114978111437,15.6325070078315,,
2220000000402,"Novake","",46.3092849007567,15.6281648045688,,
2220000000801,"Studenice","",46.3046398527536,15.6140534546768,,
2220000001001,"Brezje pri Poljčanah","",46.3068691286604,15.5946943106054,,
2220000000702,"Spodnje Poljčane Čoh","",46.3103495545956,15.5866770456163,,
2220000000101,"Globoko ob Dravinji","",46.3129997723901,15.6463174692551,,
2220000000802,"Studenice","",46.3043932227503,15.6125787899199,,
2220000000401,"Novake","",46.3091086343099,15.6276623228381,,
2220000001102,"Modraže","",46.311357535456,15.6330478546976,,
2220000000102,"Globoko ob Dravinji","",46.3131745916563,15.6465799962521,,
2220000000701,"Spodnje Poljčane Čoh","",46.3104917319584,15.5859304196555,,
2220000001002,"Brezje pri Poljčanah","",46.3066215108554,15.5953229806412,,
2220000001201,"Poljčane OŠ","",46.3116549323327,15.5807886956446,,
2209800000400,"Fram K","",46.4527695189001,15.6417568124796,,
2209600002800,"Spuhlja","",46.4077679473782,15.9170483584179,,
2209600003400,"Brstje","",46.4200289261507,15.9004364876108,,
2209600003501,"Dornavska cesta Lovec","",46.4242780960114,15.8980624774244,,
2209600002101,"Dornavska cesta Merkur","",46.4259614345324,15.8926282337472,,
2213500002402,"Videm pri Ptuju","",46.3691963169624,15.9019953234793,,
2213500002401,"Videm pri Ptuju","",46.3685675613508,15.9024991310933,,
2213500001202,"Pobrežje Trgovina","",46.3728946611897,15.8921533322253,,
2213500001102,"Pobrežje","",46.381772996166,15.8801684527857,,
2209600003000,"Suha veja","",46.3900303572227,15.8691407311426,,
2213500002002,"Tržec Trgovina","",46.3626158311822,15.8696206762179,,
2213500000701,"Jurovci","",46.3572193123601,15.8647583655651,,
2213500001302,"Popovci","",46.3540761675663,15.8517362214368,,
2213500002601,"Zgornja Pristava","",46.3519734028559,15.8337467287625,,
2213500000101,"Dolena Avguštin","",46.3504677122068,15.8137945066763,,
2213500000202,"Dolena Božičko","",46.3232870992536,15.8084482361932,,
2213500000300,"Dolena Dominc","",46.3175169750887,15.8152660396186,,
2213500000201,"Dolena Božičko","",46.3233442085743,15.8084910051944,,
2213500000100,"Dolena Avguštin","",46.3504858861288,15.8136698149377,,
2213500001401,"Sela","",46.3703668016325,15.829238499093,,
2213500001502,"Sela K","",46.3755932501401,15.8311141741247,,
2213500000802,"Lancova vas","",46.3717805894931,15.8530511871113,,
2213500002602,"Zgornja Pristava","",46.3519209842521,15.8334640992028,,
2213500001301,"Popovci","",46.3538143736803,15.8512905263949,,
2213500000702,"Jurovci","",46.3566220038752,15.8635388726018,,
2213500001101,"Pobrežje","",46.3815056096223,15.8802799514225,,
2213500001201,"Pobrežje Trgovina","",46.3728685657294,15.8919599305453,,
2213500001901,"Tržec Lipa","",46.3579959600871,15.8722975591904,,
2213500000801,"Lancova vas","",46.3718028270239,15.8540175758614,,
2213500001501,"Sela K","",46.3757592624817,15.8314243199439,,
2213500001402,"Sela","",46.3703235795442,15.8291251072553,,
2201800000502,"Drstelja K","",46.4774478705921,15.8665963759845,,
2201800000402,"Drstelja","",46.4843640891408,15.8520757513446,,
2201800001001,"Jiršovci","",46.492610548025,15.8436262529701,,
2201800001102,"Jiršovci K","",46.497709817262,15.8384452774683,,
2201800000602,"Gomila K","",46.4948190245279,15.8202272200942,,
2201800001101,"Jiršovci K","",46.4975976902097,15.8384420902862,,
2201800001002,"Jiršovci","",46.4925358105072,15.8435848356659,,
2201800001600,"Zasadi 3","",46.4978865766758,15.8748420579562,,
2201800001802,"Destrnik ZD","",46.4931386937425,15.8756045713308,,
2201800000202,"Destrnik","",46.4893990848219,15.8758308603459,,
2209600002401,"SŠC","",46.4265771902739,15.8703763662414,,
2209600000501,"Mestni Vrh 61","",46.4397666000477,15.8689918125773,,
2209600000402,"Mestni Vrh","",46.4453525957531,15.8733132880072,,
2209600000702,"Mestni Vrh Urek","",46.4514746624325,15.870853182527,,
2209600000901,"Placar 42","",46.4562469835246,15.8675122639157,,
2209600000102,"Drstelja 15","",46.4638835927424,15.8563489693631,,
2209600000601,"Mestni Vrh K","",46.4656011388573,15.8476492188593,,
2209600000101,"Drstelja 15","",46.4639414446336,15.8561089067757,,
2201800000201,"Destrnik","",46.4894851742923,15.8772972642586,,
2201800001801,"Destrnik ZD","",46.4933593808787,15.8757939956924,,
2201800000401,"Drstelja","",46.4843050951384,15.8520347483908,,
2201800000501,"Drstelja K","",46.4773812650953,15.8666113469562,,
2209600000902,"Placar 42","",46.4562768748547,15.8673663620543,,
2209600000701,"Mestni Vrh Urek","",46.4515783257723,15.8708009328225,,
2209600000401,"Mestni Vrh","",46.4458074508543,15.8732965847179,,
2209600000502,"Mestni Vrh 61","",46.4398576310848,15.8689934906603,,
2209600002402,"SŠC","",46.4266670382118,15.8699499235199,,
2209600002002,"Rogoznica","",46.424309323379,15.898383922478,,
2209600001100,"Podvinci GD","",46.4339760645711,15.9208910410753,,
2209600001201,"Podvinci Velovlek K","",46.4456943509809,15.9189277586844,,
2209600000202,"Kicar K","",46.4525246596152,15.9202699175399,,
2209600002701,"Spodnji Velovlek","",46.4647463901855,15.9199862798428,,
2201800001702,"Zgornji Velovlek","",46.4725835781753,15.9116596998397,,
2201800001202,"Levanjci","",46.4837290975958,15.9096723604823,,
2201800000101,"Desenci K","",46.4918052856261,15.908818243702,,
2201800001403,"Svetinci","",46.4985665215547,15.9041175704649,,
2218500000201,"Ločič","",46.5093888296636,15.8971183495753,,
2211300001702,"Križni Vrh","",46.3481381694439,15.5717775990686,,
2211300007603,"Križni Vrh 8","",46.3521059167872,15.5704563063569,,
2211300006202,"Videž","",46.3663398079813,15.5627670736692,,
2211300000202,"Cigonca","",46.3721925707372,15.5650395952338,,
2207000022302,"Veterinarska postaja","",46.5810826353053,15.6631037393387,,
2221000000201,"Jurovski Dol K","",46.6167094920845,15.7735386119493,,
2221000000401,"Jurovski Dol Krempl","",46.6151643301612,15.7666033331543,,
2208900001001,"Jurovski Dol Ketiš","",46.6163197948414,15.7567786177417,,
2208900000901,"Jurovski Dol Grubar","",46.6136955709093,15.748809849855,,
2208900002200,"Spodnji Jakobski Dol K","",46.6194951459111,15.7434235224222,,
2208900000301,"Jakob","",46.6277530032186,15.7356349967134,,
2208900002201,"Spodnji Jakobski Dol K","",46.6192856918591,15.7428239957037,,
2208900002102,"Slatenik","",46.6196912959413,15.7225127941235,,
2208900002402,"Vukovski Dol","",46.6142050989595,15.718573888427,,
2208900000502,"Jareninski Dol K","",46.6033209224329,15.7152900882543,,
2208900001702,"Pesniški Dvor","",46.5952849430699,15.7035462140022,,
2208900000202,"Dragučova","",46.5936717031105,15.6847940643815,,
2207000024201,"Košaki Kos","",46.5922208038441,15.6662658980181,,
2207000024301,"Košaki Opekarna","",46.5861651408457,15.6648534850098,,
2207000022301,"Veterinarska postaja","",46.5810526600136,15.6625928739524,,
2202600001302,"Velika Zimica","",46.5353225715735,15.7549804241666,,
2202600002101,"Zimica K","",46.5328078632531,15.7712801207692,,
2202600001901,"Zgornja Korena Hrastnik","",46.5276852407425,15.7771325413035,,
2202600001801,"Zgornja Korena Dvoršak","",46.5215187409081,15.7821461633959,,
2202600002301,"Žikarce Slanič","",46.5253471773822,15.7908407369869,,
2205800000202,"Dolge Njive Domiter","",46.5290912056033,15.7979815953199,,
2205800000301,"Dolge Njive Novak","",46.5297331758106,15.8119385445563,,
2205800001902,"Zavrh v Slovenskih goricah K","",46.5334714079199,15.8155105043127,,
2205800001201,"Selce","",46.5252717544163,15.8167820408378,,
2205800001801,"Zavrh","",46.538529630497,15.8263741185515,,
2207000007501,"Kneza Koclja-Vetrinjska","",46.5575992391132,15.6477539070276,,
2207000010802,"Magdalena","",46.5544608299994,15.6472252302897,,
2207000004601,"Europark","",46.5547221057857,15.6530621681675,,
2202600000502,"Dvorjane","",46.4955446750511,15.7708764072993,,
2202600000701,"Dvorjane Cerkev","",46.4910223525719,15.777201394799,,
2202600001502,"Vurberk K","",46.4851116134683,15.7869131292995,,
2202600000702,"Dvorjane Cerkev","",46.4910339519977,15.7773102589513,,
2202600000501,"Dvorjane","",46.4945625944051,15.772601448386,,
2202600001001,"Spodnji Duplek","",46.5008467879883,15.75458737792,,
2202600001101,"Spodnji Duplek Log","",46.5051107376778,15.7419647947515,,
2202600001201,"Spodnji Duplek Slanič","",46.507072501023,15.7311373636654,,
2202600001702,"Zgornji Duplek Pri križu","",46.5085794064766,15.7244811174386,,
2202600000100,"Zg. Duplek","",46.5141026279355,15.7183935717647,,
2202600002201,"Žitečka vas","",46.5167910972966,15.726433502668,,
2202600001601,"Zgornji Duplek 145 K","",46.5241865540192,15.7302582354259,,
2202600000802,"Mala Zimica","",46.5283188311735,15.7413279874832,,
2207000024302,"Košaki Opekarna","",46.5862779760506,15.6649504316594,,
2207000024202,"Košaki Kos","",46.5913852913666,15.6656306374388,,
2208900000201,"Dragučova","",46.5935349937724,15.6858490098783,,
2208900001701,"Pesniški Dvor","",46.5950961256485,15.703178344299,,
2208900000501,"Jareninski Dol K","",46.6032351740946,15.7155134151551,,
2208900002401,"Vukovski Dol","",46.6148937070805,15.7188994237437,,
2208900002101,"Slatenik","",46.6195910017701,15.7224735160278,,
2208900002202,"Spodnji Jakobski Dol K","",46.6192292408561,15.7429820812343,,
2208900000902,"Jurovski Dol Grubar","",46.6139903150764,15.7480898258603,,
2208900001002,"Jurovski Dol Ketiš","",46.6162301831631,15.7567145091303,,
2221000000402,"Jurovski Dol Krempl","",46.6149296324346,15.7665471096293,,
2221000000202,"Jurovski Dol K","",46.6166921871011,15.7739015077363,,
2221000000102,"Jurovski Dol","",46.60766203695,15.7840020153691,,
2211800000301,"Cirknica Posestvo","",46.6638538214986,15.6595085522058,,
2211800000701,"Jarenina K","",46.6703383102488,15.6626664254511,,
2211800002402,"Šentilj v Slov. goricah ŽP","",46.6750050284027,15.6567474356459,,
2211800002301,"Šentilj v Slov. goricah Obračališče","",46.6790024780658,15.6535935039177,,
2211800002201,"Šentilj v Slov. goricah Kosi","",46.6829078043208,15.6618483971175,,
2211800000101,"Ceršak K","",46.6904636652853,15.6716379876622,,
2211800004100,"Ceršak","",46.6971588047887,15.6675796506079,,
2211800000201,"Ceršak Tovarna","",46.7044944667528,15.6677939057239,,
2211800004102,"Ceršak","",46.6965506193143,15.6672105132367,,
2218500000202,"Ločič","",46.5088130246951,15.8975944467598,,
2218500000301,"Trnovska vas","",46.5197172284345,15.8873570974926,,
2218500000102,"Biš","",46.5292292102591,15.8853521147445,,
2220500001201,"Sveti Tomaž","",46.4834419138046,16.0796184459399,,
2220500000503,"Koračice GD","",46.488863354319,16.0863855168131,,
2220500000602,"Pršetinci K","",46.4820010409076,16.0974095983517,,
2220500000701,"Pršetinci Kapela","",46.4884588090928,16.1088749388886,,
2208700001801,"Lahonščak","",46.4825066762911,16.1124599477566,,
2218500000302,"Trnovska vas","",46.5197322048222,15.8870605678717,,
2218500000200,"Ločič","",46.5095438954025,15.8967755239342,,
2201800001404,"Svetinci","",46.4984484379341,15.9041438017685,,
2201800000102,"Desenci K","",46.4917654063625,15.9087214300748,,
2201800001201,"Levanjci","",46.483710992263,15.9095150714648,,
2201800001701,"Zgornji Velovlek","",46.4725379092122,15.9115545935138,,
2208700001702,"Lahonci 6","",46.4781068816365,16.1290684245752,,
2208700000903,"Ivanjkovci","",46.4625694639435,16.1571657150104,,
2208700001001,"Ivanjkovci Š","",46.4611832711118,16.1545626372079,,
2208700004102,"Strezetina Znamenje","",46.4559133077868,16.147542091809,,
2208700002501,"Litmerk Reš. grad","",46.4441433967003,16.1509479468123,,
2208700002402,"Litmerk Kapela","",46.4391981414216,16.1539969514394,,
2208700000401,"Dobrava Kovačija","",46.4206066256356,16.1493121042339,,
2208700000402,"Dobrava Kovačija","",46.4207338620343,16.1494395599171,,
2208700002401,"Litmerk Kapela","",46.4392295295193,16.1540546583038,,
2208700002502,"Litmerk Reš. grad","",46.444129411036,16.1510435490705,,
2208700004101,"Strezetina Znamenje","",46.4559266042449,16.147639987405,,
2208700001002,"Ivanjkovci Š","",46.4612316675253,16.1546922597624,,
2208700001701,"Lahonci 6","",46.478150053118,16.1285223345868,,
2208700001802,"Lahonščak","",46.4826077404877,16.1124710728326,,
2220500000500,"Koračice GD","",46.4890425923663,16.0854893260976,,
2220500001402,"Radoslavci Bratuša 68","",46.499034694661,16.0963020646816,,
